Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-June-2017,132.00,137.00,132.00,135.45,135.028194800439399487,2731,31,368762.00,2721,99.63,5.00,3.45
6-June-2017,132.00,137.00,130.00,133.80,132.396061269146608315,4113,41,544545.00,2998,72.89,7.00,1.80
5-June-2017,137.45,137.45,131.00,133.50,133.021103896103896103,616,18,81941.00,500,81.17,6.45,-3.95
2-June-2017,127.00,131.00,127.00,131.00,128.905915492957746478,1775,10,228808.00,1725,97.18,4.00,4.00
1-June-2017,125.00,128.00,125.00,127.50,126.144901315789473684,6080,32,766961.00,6080,100.00,3.00,2.50
31-May-2017,125.00,130.00,123.50,123.50,126.423036649214659685,1910,14,241468.00,1885,98.69,6.50,-1.50
30-May-2017,125.95,132.20,119.70,125.45,124.966646360036551934,19698,110,2461593.00,17216,87.40,12.50,-0.50
29-May-2017,130.30,141.00,124.05,125.95,128.821372115080619664,3163,43,407462.00,2888,91.31,16.95,-4.35
26-May-2017,138.00,139.00,125.05,137.40,136.509081051775548929,3689,38,503582.00,3167,85.85,13.95,-0.60
25-May-2017,144.50,144.50,130.20,137.15,137.637044967880085653,934,12,128553.00,931,99.68,14.30,-7.35
24-May-2017,143.50,143.50,130.00,139.55,139.603232189973614775,3032,21,423277.00,2945,97.13,13.50,-3.95
23-May-2017,150.00,150.00,142.65,144.15,143.656584173541093797,6546,47,940376.00,5210,79.59,7.35,-5.85
22-May-2017,169.95,169.95,158.50,158.50,161.203125000000000000,64,6,10317.00,32,50.00,11.45,-11.45
19-May-2017,155.00,159.80,155.00,155.10,158.330020703933747412,2415,17,382367.00,2190,90.68,4.80,0.10
18-May-2017,159.95,159.95,159.90,159.95,159.948333333333333333,600,3,95969.00,600,100.00,0.05,0.00
17-May-2017,167.50,172.00,160.00,160.00,166.117948717948717948,1950,17,323930.00,1200,61.54,12.00,-7.50
16-May-2017,160.00,165.00,159.95,164.40,164.220625000000000000,4800,15,788259.00,4700,97.92,5.05,4.40
15-May-2017,169.00,169.00,164.90,164.90,168.492990654205607476,856,4,144230.00,856,100.00,4.10,-4.10
12-May-2017,170.50,170.50,160.00,160.75,164.095532646048109965,7275,71,1193795.00,5549,76.27,10.50,-9.75
